,actual,predicted
0,0.257,0.27055675
1,0.257,0.27058887
2,0.257,0.2706213
3,0.257,0.27065378
4,0.257,0.27068654
5,0.257,0.27071932
6,0.257,0.27075225
7,0.257,0.27078545
8,0.257,0.27081868
9,0.257,0.27085197
10,0.257,0.27088568
11,0.257,0.27091932
12,0.257,0.27095327
13,0.257,0.2709872
14,0.257,0.2710215
15,0.257,0.2710751
16,0.257,0.2711475
17,0.257,0.27122024
18,0.257,0.2712928
19,0.257,0.2713658
20,0.257,0.27143884
21,0.257,0.2715119
22,0.257,0.2715852
23,0.257,0.2716586
24,0.257,0.2717323
25,0.257,0.27180597
26,0.257,0.27188
27,0.257,0.27195403
28,0.257,0.27202833
29,0.257,0.27210256
30,0.257,0.27217707
31,0.257,0.2722517
32,0.257,0.27232644
33,0.257,0.27240136
34,0.257,0.27247655
35,0.257,0.27255177
36,0.257,0.27262715
37,0.257,0.27270275
38,0.257,0.27277824
39,0.257,0.27285403
40,0.257,0.27293012
41,0.257,0.27300605
42,0.257,0.27308238
43,0.257,0.27315885
44,0.257,0.27323532
45,0.257,0.27331197
46,0.257,0.2733888
47,0.257,0.27346584
48,0.257,0.27354276
49,0.257,0.27362013
50,0.257,0.2736975
51,0.257,0.2737749
52,0.257,0.27385274
53,0.257,0.2734056
54,0.257,0.2738187
55,0.257,0.27413794
56,0.257,0.2742695
57,0.257,0.27431324
58,0.257,0.27432883
59,0.257,0.27433935
60,0.257,0.27435347
61,0.257,0.27437535
62,0.257,0.2744058
63,0.257,0.27443993
64,0.257,0.27447814
65,0.257,0.2745203
66,0.257,0.27456653
67,0.257,0.274713
68,0.257,0.27459776
69,0.257,0.27409622
70,0.257,0.2735985
71,0.257,0.27310437
72,0.257,0.27261424
73,0.257,0.27212793
74,0.257,0.2716453
75,0.257,0.2711667
76,0.257,0.27069196
77,0.257,0.27022117
78,0.257,0.2697543
79,0.257,0.26929155
80,0.257,0.26883262
81,0.257,0.26837766
82,0.257,0.26792687
83,0.257,0.26748008
84,0.257,0.26703736
85,0.257,0.26659882
86,0.257,0.26616436
87,0.257,0.26573408
88,0.257,0.26530805
89,0.257,0.26488608
90,0.257,0.26446828
91,0.257,0.26405483
92,0.257,0.26364553
93,0.257,0.26324067
94,0.257,0.2628399
95,0.257,0.2624436
96,0.257,0.26205167
97,0.257,0.26173452
98,0.257,0.2616521
99,0.257,0.26169813
100,0.257,0.26174635
101,0.257,0.26179674
102,0.257,0.261849
103,0.257,0.2619036
104,0.257,0.26196018
105,0.257,0.26201895
106,0.257,0.26207983
107,0.257,0.262143
108,0.257,0.2622083
109,0.257,0.26227587
110,0.257,0.2623456
111,0.257,0.2624176
112,0.257,0.26249966
113,0.257,0.26260358
114,0.257,0.2626931
115,0.257,0.2624521
116,0.257,0.262231
117,0.257,0.2620759
118,0.257,0.26194873
119,0.257,0.26182634
120,0.257,0.2617028
121,0.257,0.26157835
122,0.257,0.26145467
123,0.257,0.26133454
124,0.257,0.26121515
125,0.257,0.2610964
126,0.257,0.2609785
127,0.257,0.26086113
128,0.257,0.26074457
129,0.257,0.26062894
130,0.257,0.2605137
131,0.257,0.26039952
132,0.257,0.26028588
133,0.257,0.26017305
134,0.257,0.260061
135,0.257,0.25994965
136,0.257,0.2598389
137,0.257,0.25972918
138,0.257,0.25962007
139,0.257,0.25951183
140,0.257,0.25940415
141,0.257,0.2592974
142,0.257,0.25919136
143,0.257,0.2591407
144,0.257,0.25914884
145,0.257,0.2591582
146,0.257,0.2591687
147,0.257,0.25913477
148,0.257,0.25903642
149,0.257,0.25893924
150,0.257,0.2588435
151,0.257,0.25874913
152,0.257,0.25865588
153,0.257,0.2585643
154,0.257,0.25847378
155,0.257,0.2583849
156,0.257,0.25829726
157,0.257,0.25821096
158,0.257,0.25812593
159,0.257,0.25804245
160,0.257,0.25796017
161,0.257,0.25856248
162,0.257,0.25937587
163,0.257,0.260191
164,0.257,0.26100755
165,0.257,0.26182562
166,0.257,0.2626453
167,0.257,0.26346657
168,0.257,0.26428944
169,0.257,0.26511395
170,0.257,0.26593992
171,0.257,0.26676744
172,0.257,0.26759675
173,0.257,0.26842758
174,0.25705737704918036,0.26925993
175,0.25711475409836065,0.26996744
176,0.257172131147541,0.2700037
177,0.2572295081967213,0.26975328
178,0.25728688524590165,0.26945585
179,0.25734426229508195,0.26914468
180,0.2574016393442623,0.26881436
181,0.25745901639344265,0.2684611
182,0.25751639344262295,0.2680845
183,0.2575737704918033,0.26768407
184,0.2576311475409836,0.2672584
185,0.25768852459016395,0.26683322
186,0.25774590163934424,0.2664086
187,0.2578032786885246,0.2659846
188,0.25786065573770495,0.2655609
189,0.25791803278688524,0.26513782
190,0.2579754098360656,0.2647153
191,0.2580327868852459,0.26429343
192,0.25809016393442624,0.26387185
193,0.25814754098360654,0.2634511
194,0.2582049180327869,0.2630305
195,0.25826229508196724,0.26261076
196,0.25831967213114754,0.26270977
197,0.2583770491803279,0.2629166
198,0.2584344262295082,0.26312378
199,0.25849180327868854,0.2633311
200,0.25854918032786883,0.26353875
201,0.2586065573770492,0.26374677
202,0.25866393442622954,0.26395503
203,0.25872131147540983,0.26416364
204,0.2587786885245902,0.2643724
205,0.2588360655737705,0.26458168
206,0.25889344262295083,0.26479107
207,0.2589508196721312,0.26496673
208,0.2590081967213115,0.26508576
209,0.25906557377049183,0.26520517
210,0.2591229508196721,0.26532468
211,0.2591803278688525,0.2654446
212,0.2592377049180328,0.26556483
213,0.2592950819672131,0.26568523
214,0.2593524590163935,0.26580608
215,0.2594098360655738,0.26592696
216,0.2594672131147541,0.26604828
217,0.2595245901639344,0.26616982
218,0.2595819672131148,0.26629165
219,0.25963934426229507,0.26641387
220,0.2596967213114754,0.26653624
221,0.25975409836065577,0.26665905
222,0.25981147540983607,0.266782
223,0.2598688524590164,0.26690534
224,0.2599262295081967,0.26702878
225,0.25998360655737707,0.26715258
226,0.26004098360655736,0.26727682
227,0.2600983606557377,0.26740134
228,0.26015573770491807,0.26752603
229,0.26021311475409836,0.26765108
230,0.2602704918032787,0.26777637
231,0.260327868852459,0.26790202
232,0.26038524590163936,0.26802784
233,0.26044262295081966,0.268154
234,0.2605,0.26828054
235,0.26055737704918036,0.26840737
236,0.26061475409836066,0.26853454
237,0.260672131147541,0.26866183
238,0.2607295081967213,0.26878953
239,0.26078688524590166,0.26891735
240,0.26084426229508195,0.26904574
241,0.2609016393442623,0.26917425
242,0.26095901639344266,0.26930317
243,0.26101639344262295,0.26943237
244,0.2610737704918033,0.26956204
245,0.2611311475409836,0.26969165
246,0.26118852459016395,0.26982173
247,0.26124590163934425,0.26995203
248,0.2613032786885246,0.27008286
249,0.26136065573770495,0.27021393
250,0.26141803278688525,0.27034512
251,0.2614754098360656,0.27047658
252,0.2615327868852459,0.2706087
253,0.26159016393442625,0.2707409
254,0.26164754098360654,0.27087358
255,0.2617049180327869,0.27100638
256,0.26176229508196724,0.27113944
257,0.26181967213114754,0.27127296
258,0.2618770491803279,0.2714067
259,0.2619344262295082,0.2715409
260,0.26199180327868854,0.2716754
261,0.26204918032786884,0.27180994
262,0.2621065573770492,0.27194515
263,0.26216393442622954,0.27208045
264,0.26222131147540984,0.27221608
265,0.2622786885245902,0.27235207
266,0.2623360655737705,0.2724885
267,0.26239344262295083,0.27262506
268,0.2624508196721312,0.272762
269,0.2625081967213115,0.27289924
270,0.26256557377049183,0.2730368
271,0.26262295081967213,0.27317482
272,0.2626803278688525,0.27331287
273,0.2627377049180328,0.27345145
274,0.26279508196721313,0.2735904
275,0.2628524590163935,0.27372962
276,0.2629098360655738,0.27386916
277,0.26296721311475413,0.2740089
278,0.2630245901639344,0.2741492
279,0.2630819672131148,0.27428976
280,0.26313934426229507,0.2744306
281,0.2631967213114754,0.27457163
282,0.2632540983606558,0.27471304
283,0.26331147540983607,0.27485496
284,0.2633688524590164,0.27499703
285,0.2634262295081967,0.27513945
286,0.26348360655737707,0.27528223
287,0.26354098360655737,0.27542546
288,0.2635983606557377,0.27556893
289,0.26365573770491807,0.27571273
290,0.26371311475409837,0.27585685
291,0.2637704918032787,0.27600124
292,0.263827868852459,0.27614608
293,0.26388524590163936,0.27629122
294,0.26394262295081966,0.2764367
295,0.264,0.27658257
296,0.26405737704918036,0.27672875
297,0.26411475409836066,0.27627444
298,0.264172131147541,0.27602258
299,0.2642295081967213,0.27587837
300,0.26428688524590166,0.27578548
301,0.26434426229508196,0.27572042
302,0.2644016393442623,0.27567205
303,0.26445901639344266,0.27563423
304,0.26451639344262295,0.27560338
305,0.2645737704918033,0.2755771
306,0.2646311475409836,0.2755543
307,0.26468852459016395,0.27553323
308,0.26474590163934425,0.27551386
309,0.2648032786885246,0.27549604
310,0.26486065573770495,0.27547997
311,0.26491803278688525,0.27546558
312,0.2649754098360656,0.27545282
313,0.2650327868852459,0.27544174
314,0.26509016393442625,0.27543226
315,0.26514754098360654,0.27542445
316,0.2652049180327869,0.27541822
317,0.26526229508196725,0.27541357
318,0.26531967213114754,0.27541062
319,0.2653770491803279,0.27540928
320,0.2654344262295082,0.27550367
321,0.26549180327868854,0.2756182
322,0.26554918032786884,0.27573416
323,0.2656065573770492,0.27585164
324,0.26566393442622954,0.2759705
325,0.26572131147540984,0.27609083
326,0.2657786885245902,0.27621275
327,0.2658360655737705,0.27633598
328,0.26589344262295084,0.2764663
329,0.2659508196721312,0.27667132
330,0.2660081967213115,0.2768778
331,0.26606557377049184,0.2770857
332,0.26612295081967213,0.2772948
333,0.2661803278688525,0.27750513
334,0.2662377049180328,0.27771696
335,0.26629508196721313,0.27792996
336,0.2663524590163935,0.27814448
337,0.2664098360655738,0.27836016
338,0.26646721311475413,0.2785769
339,0.2665245901639344,0.27879536
340,0.2665819672131148,0.27901468
341,0.2666393442622951,0.2792354
342,0.2666967213114754,0.279242
343,0.2667540983606558,0.27906725
344,0.2668114754098361,0.27889395
345,0.2668688524590164,0.278722
346,0.2669262295081967,0.27855116
347,0.2669836065573771,0.2783816
348,0.26704098360655737,0.2782134
349,0.2670983606557377,0.27804652
350,0.2671557377049181,0.2778808
351,0.26721311475409837,0.2777165
352,0.2672704918032787,0.2775532
353,0.267327868852459,0.2773913
354,0.26738524590163937,0.27723056
355,0.26744262295081966,0.277071
356,0.2675,0.2769128
357,0.26755737704918037,0.27675584
358,0.26761475409836066,0.27743122
359,0.267672131147541,0.27757505
360,0.2677295081967213,0.27771905
361,0.26778688524590166,0.2778923
362,0.26784426229508196,0.27807674
363,0.2679016393442623,0.27826256
364,0.26795901639344266,0.278448
365,0.26801639344262296,0.27863327
366,0.2680737704918033,0.2788194
367,0.2681311475409836,0.27900746
368,0.26818852459016396,0.27919644
369,0.26824590163934425,0.2793864
370,0.2683032786885246,0.2795772
371,0.26836065573770496,0.2797688
372,0.26841803278688525,0.27996132
373,0.2684754098360656,0.28015456
374,0.2685327868852459,0.2803487
375,0.26859016393442625,0.28054368
376,0.26864754098360655,0.28073964
377,0.2687049180327869,0.2809362
378,0.26876229508196725,0.2811337
379,0.26881967213114755,0.28133205
380,0.2688770491803279,0.28153133
381,0.2689344262295082,0.2817314
382,0.26899180327868855,0.28193218
383,0.26904918032786884,0.28213385
384,0.2691065573770492,0.28215736
385,0.26916393442622955,0.28210968
386,0.26922131147540984,0.2820626
387,0.2692786885245902,0.28201663
388,0.2693360655737705,0.28197142
389,0.26939344262295084,0.281927
390,0.2694508196721312,0.2818838
391,0.2695081967213115,0.2818411
392,0.26956557377049184,0.2817995
393,0.26962295081967214,0.28175873
394,0.2696803278688525,0.2817188
395,0.2697377049180328,0.28167966
396,0.26979508196721314,0.2816416
397,0.2698524590163935,0.2816041
398,0.2699098360655738,0.2815678
399,0.26996721311475413,0.28153223
400,0.27002459016393443,0.28149754
401,0.2700819672131148,0.28146374
402,0.2701393442622951,0.28143093
403,0.27019672131147543,0.2813985
404,0.2702540983606558,0.2813674
405,0.2703114754098361,0.28133687
406,0.27036885245901643,0.28130725
407,0.2704262295081967,0.28127843
408,0.2704836065573771,0.28125075
409,0.2705409836065574,0.2812237
410,0.2705983606557377,0.2811976
411,0.2706557377049181,0.28120226
412,0.27071311475409837,0.28131586
413,0.2707704918032787,0.28140682
414,0.270827868852459,0.2814985
415,0.27088524590163937,0.28159088
416,0.27094262295081967,0.28168398
417,0.271,0.28177753
418,0.27105737704918037,0.2818722
419,0.27111475409836067,0.28162786
420,0.271172131147541,0.28169942
421,0.2712295081967213,0.28179356
422,0.27128688524590167,0.28184837
423,0.27134426229508196,0.2818865
424,0.2714016393442623,0.28192303
425,0.27145901639344266,0.2819621
426,0.27151639344262296,0.2820035
427,0.2715737704918033,0.2820471
428,0.2716311475409836,0.2820912
429,0.27168852459016396,0.28213534
430,0.27174590163934426,0.28217945
431,0.2718032786885246,0.28222382
432,0.27186065573770496,0.2822682
433,0.27191803278688526,0.28231236
434,0.2719754098360656,0.28235683
435,0.2720327868852459,0.28240106
436,0.27209016393442625,0.2824458
437,0.27214754098360655,0.28249016
438,0.2722049180327869,0.2825348
439,0.27226229508196725,0.28257948
440,0.27231967213114755,0.28262407
441,0.2723770491803279,0.28266895
442,0.2724344262295082,0.28271365
443,0.27249180327868855,0.28275868
444,0.27254918032786885,0.28280354
445,0.2726065573770492,0.2828484
446,0.27266393442622955,0.2828933
447,0.27272131147540984,0.28293854
448,0.2727786885245902,0.2829836
449,0.2728360655737705,0.28302857
450,0.27289344262295084,0.28307384
451,0.2729508196721312,0.28311896
452,0.2730081967213115,0.28316432
453,0.27306557377049184,0.28320903
454,0.27312295081967214,0.2832463
455,0.2731803278688525,0.28328377
456,0.2732377049180328,0.28332138
457,0.27329508196721314,0.28335875
458,0.2733524590163935,0.28339612
459,0.2734098360655738,0.28343374
460,0.27346721311475414,0.2834713
461,0.27352459016393443,0.28350893
462,0.2735819672131148,0.2835467
463,0.2736393442622951,0.28358442
464,0.27369672131147543,0.28362212
465,0.2737540983606558,0.2836599
466,0.2738114754098361,0.28369793
467,0.27386885245901643,0.28373575
468,0.27392622950819673,0.2837709
469,0.2739836065573771,0.28380302
470,0.2740409836065574,0.28383502
471,0.2740983606557377,0.28386718
472,0.2741557377049181,0.2838993
473,0.2742131147540984,0.28393164
474,0.2742704918032787,0.2839641
475,0.274327868852459,0.28399613
476,0.2743852459016394,0.2840286
477,0.27444262295081967,0.28406087
478,0.2745,0.28409344
479,0.2745573770491804,0.2841259
480,0.27461475409836067,0.2841705
481,0.274672131147541,0.28423172
482,0.2747295081967213,0.28428167
483,0.27478688524590167,0.28431934
484,0.27484426229508196,0.28435075
485,0.2749016393442623,0.28437966
486,0.27495901639344267,0.2844074
487,0.27501639344262296,0.28443462
488,0.2750737704918033,0.28446147
489,0.2751311475409836,0.28448805
490,0.27518852459016396,0.28451478
491,0.27524590163934426,0.2845414
492,0.2753032786885246,0.28456813
493,0.27536065573770496,0.2845947
494,0.27541803278688526,0.2846214
495,0.2754754098360656,0.28464803
496,0.2755327868852459,0.2846747
497,0.27559016393442626,0.28470132
498,0.27564754098360655,0.28472805
499,0.2757049180327869,0.28475478
500,0.27576229508196726,0.28478163
501,0.27581967213114755,0.2848084
502,0.2758770491803279,0.284835
503,0.2759344262295082,0.28486174
504,0.27599180327868855,0.28488842
505,0.27604918032786885,0.2849152
506,0.2761065573770492,0.28494206
507,0.27616393442622955,0.2849689
508,0.27622131147540985,0.28499573
509,0.2762786885245902,0.28502247
510,0.2763360655737705,0.28504917
511,0.27639344262295085,0.2850761
512,0.2764508196721312,0.2851031
513,0.2765081967213115,0.28512985
514,0.27656557377049185,0.28515673
515,0.27662295081967214,0.28518376
516,0.2766803278688525,0.2852106
517,0.2767377049180328,0.28523725
518,0.27679508196721314,0.28526422
519,0.2768524590163935,0.2852912
520,0.2769098360655738,0.28531805
521,0.27696721311475414,0.28534493
