,timestamp,t_room,rh_room,t_out,rh_out,t_offset,office_hour,ac_state,rh_offset,setpoint,tsp_setpoint,energy,tsp_offset
17,2024-05-02 03:00:00,27.207853120469903,49.0,32.68,70,5.472146879530097,No,On,21.0,27.0,1.5882352941176485,0.0008932377677410841,0.20785312046990256
18,2024-05-02 04:00:00,27.190612991677845,49.0,32.68,70,5.489387008322154,No,On,21.0,27.0,1.5529411764705898,0.0008711933041922748,0.1906129916778454
19,2024-05-02 05:00:00,27.1816909755896,49.0,32.68,70,5.4983090244104,No,On,21.0,28.0,1.5529411764705898,0.0009008062188513577,-0.8183090244104001
20,2024-05-02 06:00:00,27.74943963022612,49.0,32.68,70,4.930560369773879,No,On,21.0,28.0,1.5529411764705898,0.0005932546337135136,-0.2505603697738792
21,2024-05-02 07:00:00,28.308887360274596,49.0,32.68,70,4.371112639725403,No,On,21.0,28.0,1.5176470588235311,0.0006362814456224442,0.3088873602745963
22,2024-05-02 08:00:00,28.228278898905433,49.0,32.68,70,4.4517211010945665,No,On,21.0,28.0,1.5176470588235311,0.0008068272727541625,0.22827889890543318
23,2024-05-02 09:00:00,28.186562853865468,49.0,32.68,70,4.493437146134532,No,On,21.0,28.0,1.5529411764705898,0.0008122224826365709,0.18656285386546756
24,2024-05-02 10:00:00,28.164974196989775,50.0,32.68,70,4.515025803010225,No,On,20.0,28.0,1.5176470588235311,0.0007888167747296393,0.16497419698977467
25,2024-05-02 11:00:00,28.153801754701682,76.0,32.68,70,4.526198245298318,No,Off,-6.0,28.0,1.9411764705882355,0.0007461768691428006,0.15380175470168211
26,2024-05-02 12:00:00,28.148019854169405,84.0,32.68,70,4.531980145830595,No,Off,-14.0,28.0,2.5764705882352956,0.0008200613083317876,0.1480198541694051
27,2024-05-02 13:00:00,28.145027636988676,85.0,32.68,70,4.534972363011324,No,Off,-15.0,28.0,2.36470588235294,0.0008634891710244119,0.14502763698867582
28,2024-05-02 14:00:00,28.143479121304832,73.0,32.68,70,4.536520878695168,No,Off,-3.0,27.0,1.7294117647058833,0.0008869818993844092,1.143479121304832
29,2024-05-02 15:00:00,27.674812984190346,68.0,32.68,70,5.005187015809653,No,Off,2.0,27.0,1.7294117647058833,0.0012573734857141972,0.6748129841903463
30,2024-05-02 16:00:00,27.4322714773498,56.0,32.68,70,5.247728522650199,No,Off,14.0,27.0,1.7294117647058833,0.001123563153669238,0.43227147734980065
31,2024-05-02 17:00:00,27.306752738354344,59.0,32.68,70,5.3732472616456555,No,Off,11.0,27.0,1.8352941176470594,0.0009562018676660955,0.30675273835434425
32,2024-05-02 18:00:00,27.241794974859587,58.0,32.68,70,5.438205025140412,No,Off,12.0,27.0,1.8000000000000007,0.0008388558053411543,0.24179497485958734
33,2024-05-02 19:00:00,27.208178392411345,55.0,32.68,70,5.471821607588655,No,Off,15.0,27.0,1.6941176470588246,0.0007654973887838423,0.2081783924113445
34,2024-05-02 20:00:00,27.19078132461373,56.0,32.68,70,5.489218675386269,No,Off,14.0,27.0,1.7294117647058833,0.0007701109861955047,0.19078132461373087
35,2024-05-02 21:00:00,27.181778090319444,56.0,32.68,70,5.498221909680556,No,Off,14.0,27.0,1.7294117647058833,0.000767788733355701,0.18177809031944392
36,2024-05-02 22:00:00,27.177118786309087,56.0,32.68,70,5.502881213690912,No,Off,14.0,27.0,1.764705882352942,0.0007628771709278226,0.17711878630908728
37,2024-05-02 23:00:00,27.17470752907071,54.0,32.68,70,5.505292470929291,No,On,16.0,28.0,1.8000000000000007,0.0007549074362032115,-0.8252924709292913
38,2024-05-03 00:00:00,27.74255828709831,53.0,32.68,70,4.937441712901691,No,On,17.0,28.0,1.8352941176470594,0.0006463858881033957,-0.2574417129016915
39,2024-05-03 01:00:00,28.30210662770729,52.0,32.68,70,4.377893372292711,No,On,18.0,28.0,1.8352941176470594,0.0006535366992466152,0.302106627707289
40,2024-05-03 02:00:00,28.224769771694998,51.0,32.68,70,4.455230228305002,No,On,19.0,28.0,1.7294117647058833,0.000788293604273349,0.2247697716949979
41,2024-05-03 03:00:00,28.184746829762354,50.0,32.68,70,4.495253170237646,No,On,20.0,28.0,1.6941176470588246,0.0008073815261013806,0.18474682976235357
42,2024-05-03 04:00:00,28.164034378241315,50.0,32.68,70,4.515965621758685,No,On,20.0,28.0,1.7294117647058833,0.0007936242036521435,0.16403437824131473
43,2024-05-03 05:00:00,28.153315384901614,51.0,32.68,70,4.526684615098386,No,On,19.0,28.0,1.7294117647058833,0.0007596176001243293,0.15331538490161378
44,2024-05-03 06:00:00,28.14776815076084,52.0,32.68,70,4.53223184923916,No,On,18.0,28.0,1.6941176470588246,0.0007431392441503704,0.1477681507608395
45,2024-05-03 07:00:00,28.14489737683298,54.0,32.68,70,4.53510262316702,No,On,16.0,28.0,1.764705882352942,0.000750688835978508,0.14489737683297932
46,2024-05-03 08:00:00,28.143411709789593,53.0,32.68,70,4.536588290210407,No,On,17.0,28.0,1.764705882352942,0.0007599671953357756,0.14341170978959283
47,2024-05-03 09:00:00,28.142642855599306,53.0,32.68,70,4.537357144400694,No,On,17.0,28.0,1.764705882352942,0.0007484028465114534,0.14264285559930556
48,2024-05-03 10:00:00,28.142244962431686,53.0,32.68,70,4.5377550375683136,No,On,17.0,28.0,1.764705882352942,0.0007433499558828771,0.14224496243168616
49,2024-05-03 11:00:00,28.142039046960534,53.0,32.68,70,4.537960953039466,No,On,17.0,28.0,1.764705882352942,0.0007500345236621797,0.1420390469605337
50,2024-05-03 12:00:00,28.14193248272493,53.0,32.68,70,4.538067517275071,No,On,17.0,28.0,1.764705882352942,0.0007492473814636469,0.1419324827249291
51,2024-05-03 13:00:00,28.141877334191182,53.0,32.68,70,4.538122665808817,No,On,17.0,28.0,1.764705882352942,0.0007503755623474717,0.1418773341911823
52,2024-05-03 14:00:00,28.141848794027055,52.0,32.68,70,4.5381512059729445,No,On,18.0,28.0,1.764705882352942,0.0007494087913073599,0.1418487940270552
53,2024-05-03 15:00:00,28.141834024079184,52.0,32.68,70,4.5381659759208155,No,On,18.0,28.0,1.764705882352942,0.0007470224518328905,0.14183402407918422
54,2024-05-03 16:00:00,28.141826380417463,53.5,32.68,70,4.538173619582537,No,Off,16.5,28.0,1.7823529411764696,0.0007460996857844293,0.14182638041746287
55,2024-05-03 17:00:00,28.141822424711933,55.0,32.68,70,4.538177575288067,No,Off,15.0,28.0,1.8000000000000007,0.000751136802136898,0.14182242471193263
56,2024-05-03 18:00:00,28.141820377577087,54.0,32.68,70,4.538179622422913,No,On,16.0,28.0,1.8352941176470594,0.0007562009268440306,0.141820377577087
57,2024-05-03 19:00:00,28.141819318155186,55.0,32.68,70,4.538180681844814,No,Off,15.0,28.0,1.8352941176470594,0.0007547588320448995,0.14181931815518567
58,2024-05-03 20:00:00,28.14181876988902,60.0,32.68,70,4.538181230110979,No,Off,10.0,28.0,1.870588235294118,0.0007575153140351176,0.14181876988902076
59,2024-05-03 21:00:00,28.14181848615335,57.0,32.68,70,4.538181513846649,No,Off,13.0,28.0,1.9058823529411768,0.0007731616497039795,0.14181848615335113
60,2024-05-03 22:00:00,28.141818339316035,57.0,32.68,70,4.538181660683964,No,Off,13.0,28.0,1.9058823529411768,0.000766993616707623,0.1418183393160355
61,2024-05-03 23:00:00,28.1418182633256,58.0,32.68,70,4.5381817366743995,No,Off,12.0,28.0,1.9764705882352942,0.0007691365317441523,0.1418182633256002
62,2024-05-04 00:00:00,28.14181822399945,57.0,32.68,70,4.538181776000549,No,Off,13.0,28.0,1.9764705882352942,0.0007701523136347532,0.14181822399945077
63,2024-05-04 01:00:00,28.1418182036476,56.0,32.68,70,4.538181796352401,No,Off,14.0,28.0,2.011764705882353,0.000766775687225163,0.141818203647599
64,2024-05-04 02:00:00,28.14181819311522,55.0,32.68,70,4.538181806884779,No,Off,15.0,28.0,2.0470588235294116,0.0007674748776480556,0.14181819311522048
65,2024-05-04 03:00:00,28.141818187664562,54.0,32.68,70,4.538181812335438,No,On,16.0,28.0,1.0470588235294116,0.0007614963105879724,0.1418181876645619
66,2024-05-04 04:00:00,28.141818184843768,53.0,32.68,70,4.538181815156232,No,On,17.0,28.0,1.0470588235294116,0.0007581035024486482,0.14181818484376763
67,2024-05-04 05:00:00,28.141818183383965,53.0,32.68,70,4.538181816616035,No,On,17.0,28.0,1.0470588235294116,0.0007532318122684956,0.14181818338396468
68,2024-05-04 06:00:00,28.141818182628498,53.0,32.68,70,4.538181817371502,No,On,17.0,28.0,1.0470588235294116,0.0007538453792221844,0.14181818262849788
69,2024-05-04 07:00:00,28.141818182237532,53.0,32.68,70,4.538181817762467,No,On,17.0,28.0,1.0823529411764703,0.0007523132371716201,0.1418181822375324
70,2024-05-04 08:00:00,28.141818182035202,54.0,32.68,70,4.538181817964798,No,On,16.0,28.0,1.0823529411764703,0.0007514686440117657,0.1418181820352018
71,2024-05-04 09:00:00,28.141818181930493,53.0,32.68,70,4.538181818069507,No,On,17.0,28.0,1.0823529411764703,0.0007546522538177669,0.14181818193049267
72,2024-05-04 10:00:00,28.141818181876303,55.0,32.68,70,4.538181818123697,No,Off,15.0,28.0,1.117647058823529,0.0007513437303714454,0.14181818187630313
73,2024-05-04 11:00:00,28.14181818184826,54.0,32.68,70,4.538181818151738,No,On,16.0,28.0,1.117647058823529,0.0007573927287012339,0.14181818184826156
74,2024-05-04 12:00:00,28.14181818183375,57.0,32.68,70,4.538181818166251,No,Off,13.0,28.0,1.1529411764705877,0.0007546951528638601,0.14181818183374872
75,2024-05-04 13:00:00,28.14181818182624,65.0,32.68,70,4.538181818173761,No,Off,5.0,28.0,1.2941176470588225,0.0007640796829946339,0.1418181818262383
76,2024-05-04 14:00:00,28.14181818182235,55.0,32.68,70,4.538181818177648,No,Off,15.0,28.0,1.3647058823529399,0.0007912815199233592,0.14181818182235162
77,2024-05-04 15:00:00,28.14181818182034,52.0,32.68,70,4.538181818179659,No,Off,18.0,28.0,1.2941176470588225,0.0007637144299224019,0.14181818182034078
78,2024-05-04 16:00:00,28.1418181818193,51.0,32.68,70,4.5381818181807,No,Off,19.0,28.0,1.2941176470588225,0.0007553868927061558,0.14181818181929984
79,2024-05-04 17:00:00,28.14181818181876,50.0,32.68,70,4.53818181818124,No,Off,20.0,28.0,1.223529411764705,0.0007445678929798305,0.14181818181875983
80,2024-05-04 18:00:00,28.14181818181848,49.0,32.68,70,4.5381818181815206,No,On,21.0,28.0,1.1882352941176464,0.0007399253663606942,0.14181818181847916
81,2024-05-04 19:00:00,28.141818181818337,48.0,32.68,70,4.538181818181663,No,On,22.0,28.0,1.1529411764705877,0.0007422342896461487,0.14181818181833705
82,2024-05-04 20:00:00,28.141818181818262,48.0,32.68,70,4.538181818181737,No,On,22.0,28.0,1.117647058823529,0.0007320360746234655,0.14181818181826245
83,2024-05-04 21:00:00,28.141818181818223,48.0,32.68,70,4.538181818181776,No,On,22.0,28.0,1.117647058823529,0.0007316538249142468,0.14181818181822337
84,2024-05-04 22:00:00,28.141818181818202,48.0,32.68,70,4.538181818181798,No,On,22.0,28.0,1.0823529411764703,0.0007278113625943661,0.14181818181820205
85,2024-05-04 23:00:00,28.14181818181819,48.0,32.68,70,4.538181818181808,No,On,22.0,28.0,1.0470588235294116,0.0007320872973650694,0.1418181818181914
86,2024-05-05 00:00:00,28.141818181818188,48.0,32.68,70,4.538181818181812,No,On,22.0,28.0,1.0470588235294116,0.0007294764509424567,0.14181818181818784
87,2024-05-05 01:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.011764705882353,0.0007282048463821411,0.14181818181818429
88,2024-05-05 02:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.011764705882353,0.0007282212609425187,0.14181818181818429
89,2024-05-05 03:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9764705882352942,0.0007249354384839535,0.14181818181818429
90,2024-05-05 04:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007245067972689867,0.14181818181818429
91,2024-05-05 05:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007238207035697997,0.14181818181818429
92,2024-05-05 06:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.000723779434338212,0.14181818181818429
93,2024-05-05 07:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007240434060804546,0.14181818181818429
94,2024-05-05 08:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007234120275825262,0.14181818181818429
95,2024-05-05 09:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007236077799461782,0.14181818181818429
96,2024-05-05 10:00:00,28.141818181818184,47.0,32.68,70,4.538181818181815,No,On,23.0,28.0,1.9411764705882355,0.0007234429940581322,0.14181818181818429
97,2024-05-05 11:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9411764705882355,0.0007237194804474711,0.14181818181818429
98,2024-05-05 12:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9411764705882355,0.0007265453459694982,0.14181818181818429
99,2024-05-05 13:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9411764705882355,0.0007269622292369604,0.14181818181818429
100,2024-05-05 14:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9058823529411768,0.0007273754454217851,0.14181818181818429
101,2024-05-05 15:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9058823529411768,0.0007274647359736264,0.14181818181818429
102,2024-05-05 16:00:00,28.141818181818184,48.0,32.68,70,4.538181818181815,No,On,22.0,28.0,1.9411764705882355,0.0007272048969753087,0.14181818181818429
103,2024-05-05 17:00:00,28.141818181818184,49.0,32.68,70,4.538181818181815,No,On,21.0,28.0,1.9411764705882355,0.000727848440874368,0.14181818181818429
104,2024-05-05 18:00:00,28.141818181818184,49.0,32.68,70,4.538181818181815,No,On,21.0,28.0,1.9411764705882355,0.0007307679043151438,0.14181818181818429
105,2024-05-05 19:00:00,28.141818181818184,50.0,32.68,70,4.538181818181815,No,On,20.0,28.0,1.9411764705882355,0.0007313676760531962,0.14181818181818429
106,2024-05-05 20:00:00,28.141818181818184,50.0,32.68,70,4.538181818181815,No,On,20.0,28.0,1.9411764705882355,0.0007346277707256377,0.14181818181818429
107,2024-05-05 21:00:00,28.141818181818184,50.0,32.68,70,4.538181818181815,No,On,20.0,28.0,1.9411764705882355,0.0007354217232204974,0.14181818181818429
108,2024-05-05 22:00:00,28.141818181818184,51.0,32.68,70,4.538181818181815,No,On,19.0,28.0,1.9764705882352942,0.0007355788256973028,0.14181818181818429
109,2024-05-05 23:00:00,28.141818181818184,51.0,32.68,70,4.538181818181815,No,On,19.0,28.0,1.9764705882352942,0.0007394269923679531,0.14181818181818429
110,2024-05-06 00:00:00,28.141818181818184,51.0,32.68,70,4.538181818181815,No,On,19.0,28.0,1.9764705882352942,0.0007394159329123795,0.14181818181818429
111,2024-05-06 01:00:00,28.141818181818184,51.0,32.68,70,4.538181818181815,No,On,19.0,28.0,1.011764705882353,0.0007406715303659439,0.14181818181818429
112,2024-05-06 02:00:00,28.141818181818184,51.0,32.68,70,4.538181818181815,No,On,19.0,28.0,1.011764705882353,0.0007403080235235393,0.14181818181818429
113,2024-05-06 03:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0470588235294116,0.0007405148353427649,0.14181818181818429
114,2024-05-06 04:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0470588235294116,0.0007440103800036013,0.14181818181818429
115,2024-05-06 05:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0470588235294116,0.0007445648079738021,0.14181818181818429
116,2024-05-06 06:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0470588235294116,0.0007451863493770361,0.14181818181818429
117,2024-05-06 07:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0470588235294116,0.000745002762414515,0.14181818181818429
118,2024-05-06 08:00:00,28.141818181818184,52.0,32.68,70,4.538181818181815,No,On,18.0,28.0,1.0823529411764703,0.0007450314005836844,0.14181818181818429
119,2024-05-06 09:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,On,17.0,28.0,1.0823529411764703,0.0007456826861016452,0.14181818181818429
120,2024-05-06 10:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,On,17.0,28.0,1.0823529411764703,0.0007486031390726566,0.14181818181818429
121,2024-05-06 11:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,On,16.0,28.0,1.0823529411764703,0.0007492667646147311,0.14181818181818429
122,2024-05-06 12:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,On,16.0,28.0,1.117647058823529,0.0007525528781116009,0.14181818181818429
123,2024-05-06 13:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.223529411764705,0.000753408414311707,0.14181818181818429
124,2024-05-06 14:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.2941176470588225,0.0007567151333205402,0.14181818181818429
125,2024-05-06 15:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.2941176470588225,0.0007579483208246529,0.14181818181818429
126,2024-05-06 16:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.2941176470588225,0.0007579689845442772,0.14181818181818429
127,2024-05-06 17:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.2941176470588225,0.000758918933570385,0.14181818181818429
128,2024-05-06 18:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3294117647058812,0.0007582277758046985,0.14181818181818429
129,2024-05-06 19:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3294117647058812,0.0007593896007165313,0.14181818181818429
130,2024-05-06 20:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3294117647058812,0.0007589569431729615,0.14181818181818429
131,2024-05-06 21:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3294117647058812,0.0007594538619741797,0.14181818181818429
132,2024-05-06 22:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.0007591925677843392,0.14181818181818429
133,2024-05-06 23:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.0007594855851493776,0.14181818181818429
134,2024-05-07 00:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.0007594840717501938,0.14181818181818429
135,2024-05-07 01:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.000759477203246206,0.14181818181818429
136,2024-05-07 02:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.0007594748749397695,0.14181818181818429
137,2024-05-07 03:00:00,28.141818181818184,55.0,32.68,70,4.538181818181815,No,Off,15.0,28.0,1.3647058823529399,0.0007594701019115746,0.14181818181818429
138,2024-05-07 04:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007594674825668335,0.14181818181818429
139,2024-05-07 05:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007563775288872421,0.14181818181818429
140,2024-05-07 06:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007558581419289112,0.14181818181818429
141,2024-05-07 07:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007553942850790918,0.14181818181818429
142,2024-05-07 08:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007553056348115206,0.14181818181818429
143,2024-05-07 09:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007555532502010465,0.14181818181818429
144,2024-05-07 10:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.3999999999999986,0.0007548858411610126,0.14181818181818429
145,2024-05-07 11:00:00,28.141818181818184,54.0,32.68,70,4.538181818181815,No,Off,16.0,28.0,1.4352941176470608,0.0007550570880994201,0.14181818181818429
146,2024-05-07 12:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.4352941176470608,0.0007548530120402575,0.14181818181818429
147,2024-05-07 13:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.4352941176470608,0.000752030115108937,0.14181818181818429
148,2024-05-07 14:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.4352941176470608,0.0007512262091040611,0.14181818181818429
149,2024-05-07 15:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.4352941176470608,0.0007507711416110396,0.14181818181818429
150,2024-05-07 16:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007506871479563415,0.14181818181818429
151,2024-05-07 17:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007509381393902004,0.14181818181818429
152,2024-05-07 18:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007502767257392406,0.14181818181818429
153,2024-05-07 19:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007504530949518085,0.14181818181818429
154,2024-05-07 20:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007502557709813118,0.14181818181818429
155,2024-05-07 21:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007505202083848417,0.14181818181818429
156,2024-05-07 22:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.470588235294116,0.0007502270746044815,0.14181818181818429
157,2024-05-07 23:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5058823529411782,0.0007502277148887515,0.14181818181818429
158,2024-05-08 00:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5058823529411782,0.00075023208046332,0.14181818181818429
159,2024-05-08 01:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5058823529411782,0.0007502326043322682,0.14181818181818429
160,2024-05-08 02:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5058823529411782,0.0007502345251850784,0.14181818181818429
161,2024-05-08 03:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5058823529411782,0.0007502363878302276,0.14181818181818429
162,2024-05-08 04:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502388907596469,0.14181818181818429
163,2024-05-08 05:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502385415136814,0.14181818181818429
164,2024-05-08 06:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502394146285951,0.14181818181818429
165,2024-05-08 07:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502400549128652,0.14181818181818429
166,2024-05-08 08:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.000750240811612457,0.14181818181818429
167,2024-05-08 09:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502409280277789,0.14181818181818429
168,2024-05-08 10:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502406951971352,0.14181818181818429
169,2024-05-08 11:00:00,28.141818181818184,53.0,32.68,70,4.538181818181815,No,Off,17.0,28.0,1.5411764705882334,0.0007502406951971352,0.14181818181818429
