t_room,t_out,rh_room,rh_out,setpoint,t_offset,tsp_offset,pmv-ppd,h_room,h_out,h_offset,energy,saved_energy
22.499999999999996,32.52,79.0,83.0,23.0,10.020000000000007,9.520000000000003,0.1,0.013504389594222406,0.025988522029446213,0.012484132435223807,0.7206161909542077,0.0
23.0,32.52,79.0,83.0,23.0,9.520000000000003,9.520000000000003,0.1,0.013929142447106187,0.025988522029446213,0.012059379582340025,0.6916056680813685,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,32.52,78.0,83.0,23.0,9.020000000000007,9.520000000000003,0.1,0.014179857582082452,0.025988522029446213,0.01180866444736376,0.6659018154830383,0.0
23.499999999999996,34.47,78.0,79.0,23.0,10.970000000000002,11.469999999999999,0.1,0.014179857582082452,0.02765513606815495,0.013475278486072498,0.7810121616665513,0.0
23.499999999999996,34.47,78.0,79.0,23.0,10.970000000000002,11.469999999999999,0.1,0.014179857582082452,0.02765513606815495,0.013475278486072498,0.7810121616665513,0.0
23.0,32.52,79.0,83.0,23.0,9.520000000000003,9.520000000000003,-0.08,0.013929142447106187,0.025988522029446213,0.012059379582340025,0.7442579865455627,-0.05265231846419427
23.628340989772166,34.47,79.0,79.0,24.50000000000002,10.841659010227833,9.969999999999978,-0.08,0.014479908913950052,0.02765513606815495,0.013175227154204898,0.7497349977493286,0.06045113207012931
24.30002526656053,34.47,79.0,79.0,24.50000000000002,10.169974733439467,9.969999999999978,-0.08,0.015090230801681872,0.02765513606815495,0.01256490526647308,0.7573383450508118,0.052847784768646155
24.949122847191745,34.47,79.0,79.0,24.50000000000002,9.520877152808254,9.969999999999978,-0.08,0.015701902620126475,0.02765513606815495,0.011953233448028476,0.781563401222229,-0.00332029359241226
24.949122847191745,34.47,78.0,79.0,24.50000000000002,9.520877152808254,9.969999999999978,-0.08,0.015498191957693605,0.02765513606815495,0.012156944110461346,0.7623931765556335,0.018618985110917752
24.949122847191745,34.47,78.0,79.0,24.50000000000002,9.520877152808254,9.969999999999978,-0.08,0.015498191957693605,0.02765513606815495,0.012156944110461346,0.7219874262809753,0.027943262170708527
24.949122847191745,34.47,79.0,79.0,24.50000000000002,9.520877152808254,9.969999999999978,-0.08,0.015701902620126475,0.02765513606815495,0.011953233448028476,0.715166449546814,0.09501968027264396
24.949122847191745,34.47,79.0,79.0,24.50000000000002,9.520877152808254,9.969999999999978,-0.08,0.015701902620126475,0.02765513606815495,0.011953233448028476,0.7101256847381592,0.06811742289165756
