t_room,t_out,rh_room,rh_out,setpoint,t_offset,tsp_offset,pmv-ppd,h_room,h_out,h_offset,energy,saved_energy
24.8125,35.31,73.0,62.0,23.0,10.497500000000002,12.310000000000002,0.1,0.01436139627659012,0.022557915555198215,0.008196519278608094,0.6803257692114169,0.0
24.8125,35.31,73.0,62.0,23.0,10.497500000000002,12.310000000000002,0.1,0.01436139627659012,0.022557915555198215,0.008196519278608094,0.6803257692114169,0.0
24.875,35.31,73.0,62.0,23.0,10.435000000000002,12.310000000000002,0.1,0.014416267956405425,0.022557915555198215,0.00814164759879279,0.6766484837685792,0.0
24.875,35.31,73.0,62.0,23.0,10.435000000000002,12.310000000000002,0.1,0.014416267956405425,0.022557915555198215,0.00814164759879279,0.6766484837685792,0.0
24.875,35.31,73.0,62.0,23.0,10.435000000000002,12.310000000000002,0.1,0.014416267956405425,0.022557915555198215,0.00814164759879279,0.6766484837685792,0.0
24.875,35.31,73.0,62.0,23.0,10.435000000000002,12.310000000000002,0.1,0.014416267956405425,0.022557915555198215,0.00814164759879279,0.6766484837685792,0.0
24.8125,35.31,73.0,62.0,23.0,10.497500000000002,12.310000000000002,0.1,0.01436139627659012,0.022557915555198215,0.008196519278608094,0.6803257692114169,0.0
24.875,35.31,73.0,62.0,23.0,10.435000000000002,12.310000000000002,0.1,0.014416267956405425,0.022557915555198215,0.00814164759879279,0.6766484837685792,0.0
24.8125,35.31,73.0,62.0,23.0,10.497500000000002,12.310000000000002,0.1,0.01436139627659012,0.022557915555198215,0.008196519278608094,0.6803257692114169,0.0
24.75,35.31,75.0,62.0,23.0,10.560000000000002,12.310000000000002,0.1,0.01470794532214411,0.022557915555198215,0.007849970233054105,0.6781177921379256,0.0
24.8125,35.31,75.0,62.0,23.0,10.497500000000002,12.310000000000002,0.12,0.014764198681206526,0.022557915555198215,0.007793716873991689,0.6849299073219299,-0.01051253693630294
25.40706432939858,35.31,75.0,62.0,25.012500000000003,9.902935670601423,10.2975,0.12,0.015309084671971883,0.022557915555198215,0.007248830883226332,0.6851393580436707,-0.010721987658043663
25.40706432939858,35.31,75.0,62.0,25.012500000000003,9.902935670601423,10.2975,0.12,0.015309084671971883,0.022557915555198215,0.007248830883226332,0.6739986538887024,0.0004187164969245982
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6627007126808167,0.06382587629895908
25.40706432939858,35.31,75.0,62.0,25.012500000000003,9.902935670601423,10.2975,0.12,0.015309084671971883,0.022557915555198215,0.007248830883226332,0.6634427309036255,0.010974639482001503
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6621072888374329,0.06441930014234287
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6622703075408936,0.06425628143888218
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6741460561752319,0.0523805328045438
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6959912776947021,0.030535311285073585
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.12,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6946425437927246,0.027955195006638567
25.40706432939858,36.44,75.0,58.0,25.012500000000003,11.032935670601418,11.427499999999995,0.08,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.7014070749282837,0.021190663871079485
25.40706432939858,36.44,75.0,58.0,25.007064329398574,11.032935670601418,11.432935670601424,0.08,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.6939318180084229,0.028665920790940325
25.40706432939858,36.44,75.0,58.0,25.007064329398574,11.032935670601418,11.432935670601424,0.08,0.015309084671971883,0.022449843441352608,0.007140758769380725,0.7002511620521545,0.022346576747208635
