,actual,predicted
215,0.2594098360655738,0.39747983
216,0.2594672131147541,0.39889336
217,0.2595245901639344,0.400306
218,0.2595819672131148,0.40171906
219,0.25963934426229507,0.4031317
220,0.2596967213114754,0.40454477
221,0.25975409836065577,0.40595785
222,0.25981147540983607,0.40737092
223,0.2598688524590164,0.408784
224,0.2599262295081967,0.41019708
225,0.25998360655737707,0.41160923
226,0.26004098360655736,0.41302323
227,0.2600983606557377,0.41443586
228,0.26015573770491807,0.41584894
229,0.26021311475409836,0.41726202
230,0.2602704918032787,0.41867465
231,0.260327868852459,0.42008772
232,0.26038524590163936,0.4215008
233,0.26044262295081966,0.42291388
234,0.2605,0.4243274
235,0.26055737704918036,0.42574048
236,0.26061475409836066,0.4271531
237,0.260672131147541,0.4285662
238,0.2607295081967213,0.42997882
239,0.26078688524590166,0.43139234
240,0.26084426229508195,0.43280497
241,0.2609016393442623,0.4342185
242,0.26095901639344266,0.43563113
243,0.26101639344262295,0.43704376
244,0.2610737704918033,0.43845728
245,0.2611311475409836,0.4398699
246,0.26118852459016395,0.441283
247,0.26124590163934425,0.44269606
248,0.2613032786885246,0.44410914
249,0.26136065573770495,0.44552222
250,0.26141803278688525,0.4469353
251,0.2614754098360656,0.44834793
252,0.2615327868852459,0.449761
253,0.26159016393442625,0.45117408
254,0.26164754098360654,0.45258716
255,0.2617049180327869,0.45400023
256,0.26176229508196724,0.45541286
257,0.26181967213114754,0.45682594
258,0.2618770491803279,0.45823947
259,0.2619344262295082,0.4596521
260,0.26199180327868854,0.46106562
261,0.26204918032786884,0.4624778
262,0.2621065573770492,0.46389133
263,0.26216393442622954,0.4653035
264,0.26222131147540984,0.46671703
265,0.2622786885245902,0.4681301
266,0.2623360655737705,0.4695432
267,0.26239344262295083,0.47095582
268,0.2624508196721312,0.4723689
269,0.2625081967213115,0.47378242
270,0.26256557377049183,0.47519463
271,0.26262295081967213,0.4766086
272,0.2626803278688525,0.47802123
273,0.2627377049180328,0.4794343
274,0.26279508196721313,0.48084694
275,0.2628524590163935,0.48226002
276,0.2629098360655738,0.4836731
277,0.26296721311475413,0.48508617
278,0.2630245901639344,0.48649925
279,0.2630819672131148,0.48791233
280,0.26313934426229507,0.4893254
281,0.2631967213114754,0.49073848
282,0.2632540983606558,0.49215156
283,0.26331147540983607,0.4935642
284,0.2633688524590164,0.49497727
285,0.2634262295081967,0.4963899
286,0.26348360655737707,0.49780297
287,0.26354098360655737,0.4992165
288,0.2635983606557377,0.5006291
289,0.26365573770491807,0.5020422
290,0.26371311475409837,0.5034553
291,0.2637704918032787,0.5048684
292,0.263827868852459,0.50628096
293,0.26388524590163936,0.50769407
294,0.26394262295081966,0.5091071
295,0.264,0.5105202
296,0.26405737704918036,0.5119333
297,0.26411475409836066,0.5133187
298,0.264172131147541,0.51479614
299,0.2642295081967213,0.51498324
300,0.26428688524590166,0.51455605
301,0.26434426229508196,0.5132938
302,0.2644016393442623,0.51139057
303,0.26445901639344266,0.51016366
304,0.26451639344262295,0.5090623
305,0.2645737704918033,0.5082264
306,0.2646311475409836,0.5083279
307,0.26468852459016395,0.50842804
308,0.26474590163934425,0.50852907
309,0.2648032786885246,0.5086296
310,0.26486065573770495,0.50873065
311,0.26491803278688525,0.5088317
312,0.2649754098360656,0.5089327
313,0.2650327868852459,0.5090333
314,0.26509016393442625,0.50913477
315,0.26514754098360654,0.5092349
316,0.2652049180327869,0.5095652
317,0.26526229508196725,0.50982344
318,0.26531967213114754,0.5097423
319,0.2653770491803279,0.5094519
320,0.2654344262295082,0.50724554
321,0.26549180327868854,0.50486565
322,0.26554918032786884,0.5022715
323,0.2656065573770492,0.49966866
324,0.26566393442622954,0.49706495
325,0.26572131147540984,0.49446213
326,0.2657786885245902,0.49185935
327,0.2658360655737705,0.48925608
328,0.26589344262295084,0.48665282
329,0.2659508196721312,0.4840496
330,0.2660081967213115,0.48144677
331,0.26606557377049184,0.47884354
332,0.26612295081967213,0.47624028
333,0.2661803278688525,0.47363698
334,0.2662377049180328,0.47103375
335,0.26629508196721313,0.46843094
336,0.2663524590163935,0.46582767
337,0.2664098360655738,0.4632249
338,0.26646721311475413,0.46062163
339,0.2665245901639344,0.45801836
340,0.2665819672131148,0.45541468
341,0.2666393442622951,0.4528123
342,0.2666967213114754,0.45020953
343,0.2667540983606558,0.44762665
344,0.2668114754098361,0.44608173
345,0.2668688524590164,0.44454816
346,0.2669262295081967,0.4435487
347,0.2669836065573771,0.4424822
348,0.26704098360655737,0.44171792
349,0.2670983606557377,0.44079232
350,0.2671557377049181,0.43978882
351,0.26721311475409837,0.43878528
352,0.2672704918032787,0.43778223
353,0.267327868852459,0.4370886
354,0.26738524590163937,0.4362672
355,0.26744262295081966,0.4358205
356,0.2675,0.43547752
357,0.26755737704918037,0.43540958
358,0.26761475409836066,0.43530673
359,0.267672131147541,0.43509606
360,0.2677295081967213,0.43492165
361,0.26778688524590166,0.4347812
362,0.26784426229508196,0.43482786
363,0.2679016393442623,0.4347513
364,0.26795901639344266,0.43540233
365,0.26801639344262296,0.435449
366,0.2680737704918033,0.4357811
367,0.2681311475409836,0.43565196
368,0.26818852459016396,0.43552193
369,0.26824590163934425,0.4353919
370,0.2683032786885246,0.43526232
371,0.26836065573770496,0.43513277
372,0.26841803278688525,0.43500274
373,0.2684754098360656,0.43487272
374,0.2685327868852459,0.43474358
375,0.26859016393442625,0.43461356
376,0.26864754098360655,0.43448398
377,0.2687049180327869,0.43435395
378,0.26876229508196725,0.43422484
379,0.26881967213114755,0.43409526
380,0.2688770491803279,0.43396524
381,0.2689344262295082,0.4338352
382,0.26899180327868855,0.43370563
383,0.26904918032786884,0.4335756
384,0.2691065573770492,0.43344557
385,0.26916393442622955,0.43331602
386,0.26922131147540984,0.43318644
387,0.2692786885245902,0.43305686
388,0.2693360655737705,0.43292683
389,0.26939344262295084,0.43279725
390,0.2694508196721312,0.43266723
391,0.2695081967213115,0.43253767
392,0.26956557377049184,0.43240765
393,0.26962295081967214,0.4322785
394,0.2696803278688525,0.4321485
395,0.2697377049180328,0.4320189
396,0.26979508196721314,0.43188888
397,0.2698524590163935,0.43175977
398,0.2699098360655738,0.4316293
399,0.26996721311475413,0.43150017
400,0.27002459016393443,0.43137014
401,0.2700819672131148,0.4312401
402,0.2701393442622951,0.43111008
403,0.27019672131147543,0.4309805
404,0.2702540983606558,0.43085048
405,0.2703114754098361,0.43072093
406,0.27036885245901643,0.4305918
407,0.2704262295081967,0.43046176
408,0.2704836065573771,0.43033174
409,0.2705409836065574,0.4302017
410,0.2705983606557377,0.43007213
411,0.2706557377049181,0.42994258
412,0.27071311475409837,0.429813
413,0.2707704918032787,0.42968297
414,0.270827868852459,0.4295534
415,0.27088524590163937,0.4294238
416,0.27094262295081967,0.42929378
417,0.271,0.42916375
418,0.27105737704918037,0.42903465
419,0.27111475409836067,0.4290487
420,0.271172131147541,0.42920634
421,0.2712295081967213,0.42964944
422,0.27128688524590167,0.42964038
423,0.27134426229508196,0.42957377
424,0.2714016393442623,0.42961952
425,0.27145901639344266,0.42989138
426,0.27151639344262296,0.43010432
427,0.2715737704918033,0.43003953
428,0.2716311475409836,0.43008935
429,0.27168852459016396,0.43013963
430,0.27174590163934426,0.4301895
431,0.2718032786885246,0.43023887
432,0.27186065573770496,0.4302887
433,0.27191803278688526,0.43033853
434,0.2719754098360656,0.4303879
435,0.2720327868852459,0.43043774
436,0.27209016393442625,0.4304876
437,0.27214754098360655,0.43053788
438,0.2722049180327869,0.43058726
439,0.27226229508196725,0.4306371
440,0.27231967213114755,0.43068647
441,0.2723770491803279,0.43073586
442,0.2724344262295082,0.43078616
443,0.27249180327868855,0.430836
444,0.27254918032786885,0.43088493
445,0.2726065573770492,0.4309352
446,0.27266393442622955,0.4309846
447,0.27272131147540984,0.43103534
448,0.2727786885245902,0.43108428
449,0.2728360655737705,0.4311341
450,0.27289344262295084,0.4311835
451,0.2729508196721312,0.43123376
452,0.2730081967213115,0.4312836
453,0.27306557377049184,0.43133298
454,0.27312295081967214,0.43138283
455,0.2731803278688525,0.43143266
456,0.2732377049180328,0.43148205
457,0.27329508196721314,0.43153232
458,0.2733524590163935,0.43158218
459,0.2734098360655738,0.43163157
460,0.27346721311475414,0.43168184
461,0.27352459016393443,0.43173078
462,0.2735819672131148,0.43178105
463,0.2736393442622951,0.43183044
464,0.27369672131147543,0.43188074
465,0.2737540983606558,0.43193012
466,0.2738114754098361,0.43197995
467,0.27386885245901643,0.43202934
468,0.27392622950819673,0.43207917
469,0.2739836065573771,0.43212855
470,0.2740409836065574,0.43217838
471,0.2740983606557377,0.43222824
472,0.2741557377049181,0.43227762
473,0.2742131147540984,0.43232745
474,0.2742704918032787,0.43237773
475,0.274327868852459,0.43242756
476,0.2743852459016394,0.43247697
477,0.27444262295081967,0.43252635
478,0.2745,0.43257618
479,0.2745573770491804,0.432626
480,0.27461475409836067,0.4327003
481,0.274672131147541,0.43276873
482,0.2747295081967213,0.43283033
483,0.27478688524590167,0.4330052
484,0.27484426229508196,0.43303874
485,0.2749016393442623,0.433176
486,0.27495901639344267,0.43327886
487,0.27501639344262296,0.43339485
488,0.2750737704918033,0.43350902
489,0.2751311475409836,0.43357426
490,0.27518852459016396,0.43363994
491,0.27524590163934426,0.4337061
492,0.2753032786885246,0.43377134
493,0.27536065573770496,0.43383747
494,0.27541803278688526,0.43390363
495,0.2754754098360656,0.43396887
496,0.2755327868852459,0.43403456
497,0.27559016393442626,0.4341007
498,0.27564754098360655,0.43416595
499,0.2757049180327869,0.43423164
500,0.27576229508196726,0.43429688
501,0.27581967213114755,0.434363
502,0.2758770491803279,0.43442872
503,0.2759344262295082,0.4344944
504,0.27599180327868855,0.43456057
505,0.27604918032786885,0.4346258
506,0.2761065573770492,0.43469194
507,0.27616393442622955,0.43475762
508,0.27622131147540985,0.43482333
509,0.2762786885245902,0.43488857
510,0.2763360655737705,0.43495426
511,0.27639344262295085,0.43502042
512,0.2764508196721312,0.43508655
513,0.2765081967213115,0.4351518
514,0.27656557377049185,0.43521747
515,0.27662295081967214,0.43528318
516,0.2766803278688525,0.43534976
517,0.2767377049180328,0.43541455
518,0.27679508196721314,0.43548027
519,0.2768524590163935,0.4355464
520,0.2769098360655738,0.43561208
521,0.27696721311475414,0.4356778
522,0.27702459016393444,0.43574303
523,0.2770819672131148,0.43580872
524,0.2771393442622951,0.4358744
525,0.27719672131147544,0.43594056
526,0.2772540983606558,0.4360067
527,0.2773114754098361,0.43607193
528,0.27736885245901644,0.43613765
529,0.27742622950819673,0.43620288
530,0.2774836065573771,0.43626946
531,0.2775409836065574,0.43633473
532,0.27759836065573773,0.4364004
533,0.2776557377049181,0.4364661
534,0.2777131147540984,0.43653226
535,0.27777049180327873,0.43659794
536,0.277827868852459,0.43666318
537,0.2778852459016394,0.4367293
538,0.2779426229508197,0.43679503
539,0.278,0.4368607
540,0.2780573770491804,0.4369264
541,0.2781147540983607,0.43683988
542,0.278172131147541,0.43647653
543,0.2782295081967213,0.43590432
544,0.27828688524590167,0.43535656
545,0.27834426229508197,0.43487725
546,0.2784016393442623,0.434624
547,0.2784590163934426,0.4342253
548,0.27851639344262297,0.43409118
549,0.2785737704918033,0.43401462
550,0.2786311475409836,0.4338873
551,0.27868852459016397,0.43376136
552,0.27874590163934426,0.43363586
553,0.2788032786885246,0.43350947
554,0.2788606557377049,0.43338215
555,0.27891803278688526,0.4332562
556,0.27897540983606556,0.43313026
557,0.2790327868852459,0.43300384
558,0.27909016393442626,0.43287745
559,0.27914754098360656,0.43275106
560,0.2792049180327869,0.43262511
561,0.2792622950819672,0.4324987
562,0.27931967213114756,0.43237275
563,0.27937704918032785,0.43224543
564,0.2794344262295082,0.4321195
565,0.2794918032786885,0.43199354
566,0.27954918032786885,0.43186715
567,0.2796065573770492,0.43174118
568,0.2796639344262295,0.4316148
569,0.27972131147540985,0.4314884
570,0.27977868852459015,0.43136153
571,0.2798360655737705,0.43123603
572,0.2798934426229508,0.43110964
573,0.27995081967213115,0.43098325
574,0.2800081967213115,0.43085682
575,0.2800655737704918,0.43073043
576,0.28012295081967215,0.430604
577,0.28018032786885244,0.43047807
578,0.2802377049180328,0.43035212
579,0.2802950819672131,0.43022573
580,0.28035245901639344,0.4300998
581,0.28040983606557374,0.42997247
582,0.2804672131147541,0.42984653
583,0.28052459016393444,0.42972103
584,0.28058196721311474,0.42959416
585,0.2806393442622951,0.42946732
586,0.2806967213114754,0.4293409
587,0.28075409836065573,0.4292154
588,0.28081147540983603,0.429089
589,0.2808688524590164,0.42896262
590,0.2809262295081967,0.42883664
591,0.28098360655737703,0.4287098
592,0.2810409836065574,0.42858386
593,0.2810983606557377,0.42845744
594,0.28115573770491803,0.4283315
595,0.2812131147540983,0.42820466
596,0.2812704918032787,0.42807868
597,0.281327868852459,0.4279523
598,0.2813852459016393,0.42782634
599,0.2814426229508196,0.42769948
600,0.2815,0.42757353
601,0.2815573770491803,0.4274476
602,0.2816147540983606,0.4273212
603,0.28167213114754097,0.42719433
604,0.28172950819672127,0.42706794
605,0.2817868852459016,0.426942
606,0.2818442622950819,0.42681605
607,0.28190163934426227,0.42668962
608,0.2819590163934426,0.42656323
609,0.2820163934426229,0.4264368
610,0.28207377049180327,0.42631042
611,0.28213114754098356,0.42618492
612,0.2821885245901639,0.4260576
613,0.2822459016393442,0.42593166
