,actual,predicted
695,0.28695081967213115,0.3631164
696,0.28700819672131145,0.36310974
697,0.2870655737704918,0.36310294
698,0.2871229508196721,0.36309588
699,0.28718032786885245,0.3630886
700,0.28723770491803274,0.3630812
701,0.2872950819672131,0.36307356
702,0.28735245901639345,0.36306575
703,0.28740983606557374,0.36305773
704,0.2874672131147541,0.36304954
705,0.2875245901639344,0.36304113
706,0.28758196721311474,0.3630325
707,0.28763934426229504,0.3630238
708,0.2876967213114754,0.3630148
709,0.28775409836065574,0.36300564
710,0.28781147540983604,0.36299625
711,0.2878688524590164,0.3629868
712,0.2879262295081967,0.36297703
713,0.28798360655737704,0.36296704
714,0.28804098360655733,0.36295697
715,0.2880983606557377,0.36294663
716,0.28815573770491804,0.36293608
717,0.28821311475409833,0.36292547
718,0.2882704918032787,0.3629145
719,0.288327868852459,0.36290342
720,0.28838524590163933,0.36289218
721,0.2884426229508196,0.36288068
722,0.2885,0.36286896
723,0.28855737704918033,0.3628572
724,0.2886147540983606,0.36284512
725,0.288672131147541,0.36283293
726,0.2887295081967213,0.36282057
727,0.2887868852459016,0.3628079
728,0.2888442622950819,0.36279508
729,0.2889016393442623,0.362782
730,0.2889590163934426,0.3627688
731,0.2890163934426229,0.36275545
732,0.2890737704918033,0.36274186
733,0.28913114754098357,0.3627281
734,0.2891885245901639,0.3627141
735,0.2892459016393442,0.3626999
736,0.28930327868852457,0.36268565
737,0.2893606557377049,0.36267105
738,0.2894180327868852,0.36265624
739,0.28947540983606557,0.3626414
740,0.28953278688524586,0.36262625
741,0.2895901639344262,0.36261094
742,0.2896475409836065,0.3625954
743,0.28970491803278686,0.3625798
744,0.2897622950819672,0.36256388
745,0.2898196721311475,0.36254779
746,0.28987704918032786,0.3625316
747,0.28993442622950816,0.36251518
748,0.2899918032786885,0.3624984
749,0.2900491803278688,0.3624817
750,0.29010655737704916,0.36246464
751,0.2901639344262295,0.36244753
752,0.2902213114754098,0.36243016
753,0.29027868852459016,0.36241245
754,0.29033606557377045,0.3623948
755,0.2903934426229508,0.36237678
756,0.29045081967213116,0.36235866
757,0.29050819672131145,0.3623404
758,0.2905655737704918,0.36232176
759,0.2906229508196721,0.36230314
760,0.29068032786885245,0.36228427
761,0.29073770491803275,0.36226523
762,0.2907950819672131,0.36224592
763,0.29085245901639345,0.36222658
764,0.29090983606557375,0.3622069
765,0.2909672131147541,0.3621871
766,0.2910245901639344,0.36216706
767,0.29108196721311475,0.36214685
768,0.29113934426229504,0.3621265
769,0.2911967213114754,0.3621059
770,0.29125409836065574,0.36208516
771,0.29131147540983604,0.3620642
772,0.2913688524590164,0.3620431
773,0.2914262295081967,0.3620218
774,0.29148360655737704,0.36200032
775,0.29154098360655734,0.36197865
776,0.2915983606557377,0.36195678
777,0.29165573770491804,0.3619347
778,0.29171311475409833,0.36191243
779,0.2917704918032787,0.36189002
780,0.291827868852459,0.3618674
781,0.29188524590163933,0.36184457
782,0.29194262295081963,0.36182162
783,0.292,0.36179855
784,0.29205737704918033,0.3617751
785,0.29211475409836063,0.36175156
786,0.292172131147541,0.36172783
787,0.2922295081967213,0.36170393
788,0.29228688524590163,0.36167982
789,0.2923442622950819,0.36165544
790,0.2924016393442623,0.3616311
791,0.29245901639344263,0.3616064
792,0.2925163934426229,0.3615815
793,0.2925737704918033,0.36155644
794,0.29263114754098357,0.36153126
795,0.2926885245901639,0.3615058
796,0.2927459016393442,0.36148018
797,0.29280327868852457,0.3614544
798,0.2928606557377049,0.36142844
799,0.2929180327868852,0.36140224
800,0.29297540983606557,0.36137602
801,0.29303278688524587,0.3613494
802,0.2930901639344262,0.36132276
803,0.2931475409836065,0.36129585
804,0.29320491803278687,0.36126873
805,0.2932622950819672,0.3612415
806,0.2933196721311475,0.36121404
807,0.29337704918032786,0.36118644
808,0.29343442622950816,0.3611586
809,0.2934918032786885,0.36113063
810,0.2935491803278688,0.36110246
811,0.29360655737704916,0.3610741
812,0.2936639344262295,0.36104554
813,0.2937213114754098,0.3610169
814,0.29377868852459016,0.36098796
815,0.29383606557377046,0.36095878
816,0.2938934426229508,0.3609296
817,0.29395081967213116,0.36090016
818,0.29400819672131145,0.36087048
819,0.2940655737704918,0.36084068
820,0.2941229508196721,0.36081076
821,0.29418032786885245,0.36078057
822,0.29423770491803275,0.3607502
823,0.2942950819672131,0.36071965
824,0.29435245901639345,0.36068895
825,0.29440983606557375,0.360658
826,0.2944672131147541,0.3606269
827,0.2945245901639344,0.36059564
828,0.29458196721311475,0.3605642
829,0.29463934426229504,0.36053258
830,0.2946967213114754,0.3605008
831,0.29475409836065575,0.36046878
832,0.29481147540983604,0.36043662
833,0.2948688524590164,0.36040428
834,0.2949262295081967,0.36037177
835,0.29498360655737704,0.36033905
836,0.29504098360655734,0.3603061
837,0.2950983606557377,0.36027303
838,0.29515573770491804,0.36023986
839,0.29521311475409834,0.3602064
840,0.2952704918032787,0.36017278
841,0.295327868852459,0.360139
842,0.29538524590163934,0.36010513
843,0.29544262295081963,0.3600709
844,0.2955,0.36003658
845,0.29555737704918034,0.36000207
846,0.29561475409836063,0.3599674
847,0.295672131147541,0.35993254
848,0.2957295081967213,0.35989746
849,0.29578688524590163,0.3598623
850,0.29584426229508193,0.3598268
851,0.2959016393442623,0.35979125
852,0.29595901639344263,0.3597554
853,0.2960163934426229,0.35971949
854,0.2960737704918033,0.3596834
855,0.2961311475409836,0.359647
856,0.2961885245901639,0.35961053
857,0.2962459016393442,0.3595738
858,0.2963032786885246,0.35953692
859,0.2963606557377049,0.35949984
860,0.2964180327868852,0.3594627
861,0.2964754098360656,0.3594253
862,0.29653278688524587,0.3593877
863,0.2965901639344262,0.35935
864,0.2966475409836065,0.35931206
865,0.29670491803278687,0.35927397
866,0.2967622950819672,0.35923567
867,0.2968196721311475,0.3591973
868,0.29687704918032787,0.35915866
869,0.29693442622950816,0.3591198
870,0.2969918032786885,0.35908085
871,0.2970491803278688,0.3590416
872,0.29710655737704916,0.3590023
873,0.2971639344262295,0.35896277
874,0.2972213114754098,0.35892305
875,0.29727868852459016,0.35888326
876,0.29733606557377046,0.35884315
